image_id,text_description
000046.jpg,"The woman has high cheekbones. She has black and wavy hair. She has big lips, a slightly open mouth and a pointy nose. The woman seems attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The woman has pretty high cheekbones. She has black and wavy hair. She has big lips, a slightly open mouth and a pointy nose. The female seems attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. Her hair is black and wavy. She has big lips, a slightly open mouth and a pointy nose. The female looks attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones. Her hair is black and wavy. She has big lips, a slightly open mouth and a pointy nose. The woman is smiling, is attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has pretty high cheekbones. Her hair is black and wavy. She has big lips, a slightly open mouth and a pointy nose. The lady is attractive, young, is smiling and has heavy makeup. She is wearing lipstick."
000047.jpg,"The lady has a double chin and high cheekbones. Her hair is black and straight. She has arched eyebrows, big lips, a slightly open mouth and narrow eyes. The female looks young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The female has a double chin and high cheekbones. Her hair is black and straight. She has arched eyebrows, big lips, a slightly open mouth and narrow eyes. The female is young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The lady has a double chin and high cheekbones. Her hair is black and straight. She has arched eyebrows, big lips, a slightly open mouth and narrow eyes. The lady seems young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The female has a double chin and high cheekbones. She has black and straight hair. She has arched eyebrows, big lips, a slightly open mouth and narrow eyes. The female is young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The woman has a double chin and pretty high cheekbones. She has black and straight hair. She has arched eyebrows, big lips, a slightly open mouth and narrow eyes. The woman seems young, is smiling and has heavy makeup. She is wearing earrings and lipstick."
000048.jpg,"The gentleman looks young and has pale skin. 
The man is young and has pale skin. 
He seems young and has pale skin. 
He seems young and has pale skin. 
The man is young and has pale skin."
000049.jpg,"His hair is black and receding. He has a pointy nose. 
He has black and receding hair. He has a pointy nose. 
His hair is black and receding. He has a pointy nose. 
He has black and receding hair. He has a pointy nose. 
He has black and receding hair. He has a pointy nose."
000050.jpg,"The man has high cheekbones and an oval face. He has black hair. He has bushy eyebrows and a slightly open mouth. The gentleman is smiling, looks attractive and young. 
The male has pretty high cheekbones and an oval face. He has black hair. He has bushy eyebrows and a slightly open mouth. The male is smiling, is attractive and young. 
The man has high cheekbones and an oval face. He has black hair. He has bushy eyebrows and a slightly open mouth. He is smiling, seems attractive and young. 
The male has pretty high cheekbones and an oval face. His hair is black. He has bushy eyebrows and a slightly open mouth. The male is smiling, seems attractive and young. 
The gentleman has pretty high cheekbones and an oval face. He has black hair. He has bushy eyebrows and a slightly open mouth. The male is smiling, looks attractive and young."
000051.jpg,"The man looks chubby and has a double chin. He grows a 5 o' clock shadow. His hair is gray, receding and he is going bald. He has a big nose. 
The male is chubby and has a double chin. He has a 5 o' clock shadow. His hair is gray, receding and he is going bald. He has a big nose. 
The male has a chubby face and has a double chin. He grows a 5 o' clock shadow. His hair is gray, receding and he is going bald. He has a big nose. 
The male has a chubby face and has a double chin. He wears a 5 o' clock shadow. He has gray, receding hair and he is partially bald. He has a big nose. 
The man looks chubby and has a double chin. He wears a 5 o' clock shadow. He has gray, receding hair and he is partially bald. He has a big nose."
000052.jpg,"The male has a double chin. He has brown and straight hair. He has a big nose and bushy eyebrows. 
The man has a double chin. He has brown and straight hair. He has a big nose and bushy eyebrows. 
The gentleman has a double chin. He has brown and straight hair. He has a big nose and bushy eyebrows. 
The gentleman has a double chin. He has brown and straight hair. He has a big nose and bushy eyebrows. 
The gentleman has a double chin. His hair is brown and straight. He has a big nose and bushy eyebrows."
000053.jpg,"He has a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses. 
He grows a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses. 
He has a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses. 
He sports a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses. 
He wears a 5 o' clock shadow. He has a big nose. He is wearing eyeglasses."
000054.jpg,"The lady has pretty high cheekbones. Her hair is blond and wavy. She has arched eyebrows, big lips, a big nose, a slightly open mouth and narrow eyes. The female seems attractive, young, is smiling and has heavy makeup. She is wearing lipstick and a necklace. 
The woman has pretty high cheekbones. Her hair is blond and wavy. She has arched eyebrows, big lips, a big nose, a slightly open mouth and narrow eyes. The lady is attractive, young, is smiling and has heavy makeup. She is wearing lipstick and a necklace. 
The woman has pretty high cheekbones. Her hair is blond and wavy. She has arched eyebrows, big lips, a big nose, a slightly open mouth and narrow eyes. She looks attractive, young, is smiling and has heavy makeup. She is wearing lipstick and a necklace. 
The female has pretty high cheekbones. Her hair is blond and wavy. She has arched eyebrows, big lips, a big nose, a slightly open mouth and narrow eyes. She is smiling, seems attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
The female has pretty high cheekbones. Her hair is blond and wavy. She has arched eyebrows, big lips, a big nose, a slightly open mouth and narrow eyes. She is attractive, young, is smiling and has heavy makeup. She is wearing lipstick and a necklace."
000055.jpg,"The gentleman has high cheekbones. He has black and wavy hair. He has bushy eyebrows. He is wearing a necktie. 
The male has pretty high cheekbones. His hair is black and wavy. He has bushy eyebrows. He is wearing a necktie. 
The man has high cheekbones. His hair is black and wavy. He has bushy eyebrows. He is wearing a necktie. 
The gentleman has high cheekbones. His hair is black and wavy. He has bushy eyebrows. He is wearing a necktie. 
The man has pretty high cheekbones. He has black and wavy hair. He has bushy eyebrows. He is wearing a necktie."
000056.jpg,"He has black and straight hair. He has arched eyebrows and big lips. He seems attractive and young. He is wearing lipstick. 
He has black and straight hair. He has arched eyebrows and big lips. He seems attractive and young. He is wearing lipstick. 
He has black and straight hair. He has arched eyebrows and big lips. The male looks attractive and young. He is wearing lipstick. 
His hair is black and straight. He has arched eyebrows and big lips. He looks attractive and young. He is wearing lipstick. 
He has black and straight hair. He has arched eyebrows and big lips. The gentleman looks attractive and young. He is wearing lipstick."
000057.jpg,"She has black hair. She has arched eyebrows. The lady seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
She has black hair. She has arched eyebrows. The lady seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
She has black hair. She has arched eyebrows. The woman is attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
She has black hair. She has arched eyebrows. She seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
She has black hair. She has arched eyebrows. She is attractive, young and has heavy makeup. She is wearing earrings and lipstick."
000058.jpg,"She has wavy hair. She has arched eyebrows. She looks attractive, young and has heavy makeup. She is wearing lipstick. 
She has wavy hair. She has arched eyebrows. The female seems attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is wavy. She has arched eyebrows. The female seems attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is wavy. She has arched eyebrows. The lady seems attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is wavy. She has arched eyebrows. She seems attractive, young and has heavy makeup. She is wearing lipstick."
